"Step","sunny-valley-620 - test len","sunny-valley-620 - test len__MIN","sunny-valley-620 - test len__MAX","royal-moon-603 - test len","royal-moon-603 - test len__MIN","royal-moon-603 - test len__MAX","sage-plasma-504 - test len","sage-plasma-504 - test len__MIN","sage-plasma-504 - test len__MAX","sleek-frost-502 - test len","sleek-frost-502 - test len__MIN","sleek-frost-502 - test len__MAX","earthy-shadow-459 - test len","earthy-shadow-459 - test len__MIN","earthy-shadow-459 - test len__MAX","ethereal-forest-458 - test len","ethereal-forest-458 - test len__MIN","ethereal-forest-458 - test len__MAX","drawn-monkey-457 - test len","drawn-monkey-457 - test len__MIN","drawn-monkey-457 - test len__MAX","trim-breeze-456 - test len","trim-breeze-456 - test len__MIN","trim-breeze-456 - test len__MAX","curious-resonance-455 - test len","curious-resonance-455 - test len__MIN","curious-resonance-455 - test len__MAX","rose-disco-454 - test len","rose-disco-454 - test len__MIN","rose-disco-454 - test len__MAX","wise-rain-453 - test len","wise-rain-453 - test len__MIN","wise-rain-453 - test len__MAX","vocal-butterfly-452 - test len","vocal-butterfly-452 - test len__MIN","vocal-butterfly-452 - test len__MAX","denim-tree-451 - test len","denim-tree-451 - test len__MIN","denim-tree-451 - test len__MAX","upbeat-hill-263 - test len","upbeat-hill-263 - test len__MIN","upbeat-hill-263 - test len__MAX"
"61143","","","","","","","","","","","","","","","","","","","","","","","","","","","","408.93333333333334","408.93333333333334","408.93333333333334","","","","369.7","369.7","369.7","507.8333333333333","507.8333333333333","507.8333333333333","","",""
"61165","","","","","","","","","","","","","","","","","","","567.2333333333333","567.2333333333333","567.2333333333333","","","","","","","","","","","","","","","","","","","","",""
"61191","","","","","","","","","","","","","","","","","","","","","","396.43333333333334","396.43333333333334","396.43333333333334","","","","","","","","","","","","","","","","","",""
"61868","","","","","","","","","","","","","","","","335.1333333333333","335.1333333333333","335.1333333333333","","","","","","","","","","","","","540.9333333333333","540.9333333333333","540.9333333333333","","","","","","","","",""
"61882","","","","","","","","","","","","","447.4","447.4","447.4","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61897","","","","","","","","","","","","","","","","","","","","","","","","","338.76666666666665","338.76666666666665","338.76666666666665","","","","","","","","","","","","","","",""
"61904","","","","","","","","","","","","","","","","","","","","","","","","","","","","456.46666666666664","456.46666666666664","456.46666666666664","","","","434.8","434.8","434.8","406.2","406.2","406.2","","",""
"61926","","","","","","","","","","","","","","","","","","","466.1","466.1","466.1","","","","","","","","","","","","","","","","","","","","",""
"61952","","","","","","","","","","","","","","","","","","","","","","422.6333333333333","422.6333333333333","422.6333333333333","","","","","","","","","","","","","","","","","",""
"62302","","","","","","","546.5","546.5","546.5","419.93333333333334","419.93333333333334","419.93333333333334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62632","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.26666666666665","471.26666666666665","471.26666666666665","","","","","","","","",""
"62643","","","","","","","","","","","","","417.8333333333333","417.8333333333333","417.8333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62647","","","","","","","","","","","","","","","","389.56666666666666","389.56666666666666","389.56666666666666","","","","","","","","","","","","","","","","","","","","","","","",""
"62665","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.76666666666665","340.76666666666665","340.76666666666665","","","","337.4","337.4","337.4","416.8333333333333","416.8333333333333","416.8333333333333","","",""
"62691","","","","","","","","","","","","","","","","","","","473.6","473.6","473.6","","","","","","","","","","","","","","","","","","","","",""
"62713","","","","","","","","","","","","","","","","","","","","","","488.23333333333335","488.23333333333335","488.23333333333335","","","","","","","","","","","","","","","","","",""
"62808","","","","","","","","","","","","","","","","","","","","","","","","","433.56666666666666","433.56666666666666","433.56666666666666","","","","","","","","","","","","","","",""
"63393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453.8333333333333","453.8333333333333","453.8333333333333","","","","","","","","",""
"63404","","","","","","","","","","","","","434.43333333333334","434.43333333333334","434.43333333333334","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63426","","","","","","","","","","","","","","","","","","","","","","","","","","","","489.93333333333334","489.93333333333334","489.93333333333334","","","","484.6333333333333","484.6333333333333","484.6333333333333","427.03333333333336","427.03333333333336","427.03333333333336","","",""
"63452","","","","","","","","","","","","","","","","","","","631.3","631.3","631.3","","","","","","","","","","","","","","","","","","","","",""
"63474","","","","","","","","","","","","","","","","","","","","","","504.4","504.4","504.4","","","","","","","","","","","","","","","","","",""
"63558","","","","","","","","","","","","","","","","565.7","565.7","565.7","","","","","","","","","","","","","","","","","","","","","","","",""
"63674","677.1","677.1","677.1","677.9333333333333","677.9333333333333","677.9333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63719","","","","","","","","","","","","","","","","","","","","","","","","","485.9","485.9","485.9","","","","","","","","","","","","","","",""
"64154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","334.76666666666665","334.76666666666665","334.76666666666665","","","","","","","","",""
"64165","","","","","","","","","","","","","434.3666666666667","434.3666666666667","434.3666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64191","","","","","","","","","","","","","","","","","","","","","","","","","","","","450.8","450.8","450.8","","","","389.03333333333336","389.03333333333336","389.03333333333336","324.1333333333333","324.1333333333333","324.1333333333333","","",""
"64213","","","","","","","","","","","","","","","","","","","538","538","538","","","","","","","","","","","","","","","","","","","","",""
"64235","","","","","","","","","","","","","","","","","","","","","","388.6","388.6","388.6","","","","","","","","","","","","","","","","","",""
"64469","","","","","","","","","","","","","","","","375.56666666666666","375.56666666666666","375.56666666666666","","","","","","","","","","","","","","","","","","","","","","","",""
"64630","","","","","","","","","","","","","","","","","","","","","","","","","382.8","382.8","382.8","","","","","","","","","","","","","","",""
"64915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509.96666666666664","509.96666666666664","509.96666666666664","","","","","","","","",""
"64926","","","","","","","","","","","","","385.1","385.1","385.1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64952","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.8333333333333","469.8333333333333","469.8333333333333","","","","325.73333333333335","325.73333333333335","325.73333333333335","563.7666666666667","563.7666666666667","563.7666666666667","","",""
"64974","","","","","","","","","","","","","","","","","","","527.9","527.9","527.9","","","","","","","","","","","","","","","","","","","","",""
"64999","","","","","","","","","","","","","","","","","","","","","","437.8666666666667","437.8666666666667","437.8666666666667","","","","","","","","","","","","","","","","","",""
"65380","","","","","","","","","","","","","","","","469.96666666666664","469.96666666666664","469.96666666666664","","","","","","","","","","","","","","","","","","","","","","","",""
"65541","","","","","","","","","","","","","","","","","","","","","","","","","498.43333333333334","498.43333333333334","498.43333333333334","","","","","","","","","","","","","","",""
"65676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515.9666666666667","515.9666666666667","515.9666666666667","","","","","","","","",""
"65706","","","","","","","","","","","","","391.93333333333334","391.93333333333334","391.93333333333334","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65713","","","","","","","","","","","","","","","","","","","","","","","","","","","","456.56666666666666","456.56666666666666","456.56666666666666","","","","378.1","378.1","378.1","405.6","405.6","405.6","","",""
"65735","","","","","","","","","","","","","","","","","","","447.6","447.6","447.6","","","","","","","","","","","","","","","","","","","","",""
"65760","","","","","","","","","","","","","","","","","","","","","","604.2","604.2","604.2","","","","","","","","","","","","","","","","","",""
"66291","","","","","","","","","","","","","","","","428.93333333333334","428.93333333333334","428.93333333333334","","","","","","","","","","","","","","","","","","","","","","","",""
"66441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449.23333333333335","449.23333333333335","449.23333333333335","","","","","","","","",""
"66456","","","","","","","","","","","","","","","","","","","","","","","","","398.3333333333333","398.3333333333333","398.3333333333333","","","","","","","","","","","","","","",""
"66474","","","","","","","","","","","","","","","","","","","","","","","","","","","","530","530","530","","","","489","489","489","509.93333333333334","509.93333333333334","509.93333333333334","","",""
"66499","","","","","","","","","","","","","","","","","","","392.6666666666667","392.6666666666667","392.6666666666667","","","","","","","","","","","","","","","","","","","","",""
"66521","","","","","","","","","","","","","","","","","","","","","","356.8666666666667","356.8666666666667","356.8666666666667","","","","","","","","","","","","","","","","","",""
"66617","","","","","","","","","","","","","453.3333333333333","453.3333333333333","453.3333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","403.3","403.3","403.3","","","","","","","","",""
